Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_YYYY-MM-DD,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Dealer_Positions_Spread_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Asset_Mgr_Positions_Spread_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Lev_Money_Positions_Spread_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Other_Rept_Positions_Spread_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Change_in_Open_Interest_All,Change_in_Dealer_Long_All,Change_in_Dealer_Short_All,Change_in_Dealer_Spread_All,Change_in_Asset_Mgr_Long_All,Change_in_Asset_Mgr_Short_All,Change_in_Asset_Mgr_Spread_All,Change_in_Lev_Money_Long_All,Change_in_Lev_Money_Short_All,Change_in_Lev_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Dealer_Long_All,Pct_of_OI_Dealer_Short_All,Pct_of_OI_Dealer_Spread_All,Pct_of_OI_Asset_Mgr_Long_All,Pct_of_OI_Asset_Mgr_Short_All,Pct_of_OI_Asset_Mgr_Spread_All,Pct_of_OI_Lev_Money_Long_All,Pct_of_OI_Lev_Money_Short_All,Pct_of_OI_Lev_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Traders_Tot_All,Traders_Dealer_Long_All,Traders_Dealer_Short_All,Traders_Dealer_Spread_All,Traders_Asset_Mgr_Long_All,Traders_Asset_Mgr_Short_All,Traders_Asset_Mgr_Spread_All,Traders_Lev_Money_Long_All,Traders_Lev_Money_Short_All,Traders_Lev_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Contract_Units,CFTC_Contract_Market_Code_Quotes,CFTC_Market_Code_Quotes,CFTC_Commodity_Code_Quotes,CFTC_SubGroup_Code,FutOnly_or_Combined
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,060822,2006-08-22,090741,CME,00.090,86667.000000,14921.000000,43073.000000,2311.000000,4510.000000,6549.000000,53.000000,26608.000000,9518.000000,1690.000000,2054.000000,4416.000000,1.000000,52148.000000,67611.000000,34519.000000,19056.000000,-148.000000,-446.000000,1858.000000,812.000000,33.000000,233.000000,0.000000,-565.000000,-4290.000000,567.000000,-1576.000000,1121.000000,1.000000,-1174.000000,302.000000,1026.000000,-450.000000,100.000000,17.200000,49.700000,2.700000,5.200000,7.600000,0.100000,30.700000,11.000000,1.900000,2.400000,5.100000,0.000000,60.200000,78.000000,39.800000,22.000000,66,10,15,5,,,,18,9,,,5,,40,35,19.200000,32.600000,34.000000,46.400000,18.600000,32.500000,32.000000,46.200000,(CONTRACTS OF CAD 100000),090741,CME,090,F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,060829,2006-08-29,090741,CME,00.090,106142.000000,14585.000000,59789.000000,2512.000000,4861.000000,7870.000000,53.000000,45042.000000,12589.000000,2353.000000,2431.000000,1761.000000,1.000000,71838.000000,86928.000000,34304.000000,19214.000000,19475.000000,-336.000000,16716.000000,201.000000,351.000000,1321.000000,0.000000,18434.000000,3071.000000,663.000000,377.000000,-2655.000000,0.000000,19690.000000,19317.000000,-215.000000,158.000000,100.000000,13.700000,56.300000,2.400000,4.600000,7.400000,0.000000,42.400000,11.900000,2.200000,2.300000,1.700000,0.000000,67.700000,81.900000,32.300000,18.100000,79,10,18,4,4,4,,22,14,4,4,,,47,42,22.900000,30.400000,36.000000,46.700000,21.600000,30.400000,33.700000,46.700000,(CONTRACTS OF CAD 100000),090741,CME,090,F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,060905,2006-09-05,090741,CME,00.090,111705.000000,16859.000000,58322.000000,2973.000000,4960.000000,7674.000000,75.000000,46603.000000,19327.000000,2792.000000,3133.000000,2194.000000,1.000000,77396.000000,93358.000000,34309.000000,18347.000000,5563.000000,2274.000000,-1467.000000,461.000000,99.000000,-196.000000,22.000000,1561.000000,6738.000000,439.000000,702.000000,433.000000,0.000000,5558.000000,6430.000000,5.000000,-867.000000,100.000000,15.100000,52.200000,2.700000,4.400000,6.900000,0.100000,41.700000,17.300000,2.500000,2.800000,2.000000,0.000000,69.300000,83.600000,30.700000,16.400000,89,12,19,6,4,,,27,15,6,5,,,58,45,25.600000,32.600000,38.000000,48.100000,23.200000,32.500000,35.600000,48.100000,(CONTRACTS OF CAD 100000),090741,CME,090,F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,060912,2006-09-12,090741,CME,00.090,138181.000000,26115.000000,57378.000000,28200.000000,4907.000000,8123.000000,75.000000,37246.000000,19993.000000,1779.000000,3947.000000,2194.000000,0.000000,102269.000000,117742.000000,35912.000000,20439.000000,26476.000000,9256.000000,-944.000000,25227.000000,-53.000000,449.000000,0.000000,-9357.000000,666.000000,-1013.000000,814.000000,0.000000,-1.000000,24873.000000,24384.000000,1603.000000,2092.000000,100.000000,18.900000,41.500000,20.400000,3.600000,5.900000,0.100000,27.000000,14.500000,1.300000,2.900000,1.600000,0.000000,74.000000,85.200000,26.000000,14.800000,80,11,19,11,4,4,,21,15,4,4,,0,51,45,29.300000,35.200000,43.100000,54.300000,17.600000,29.400000,29.000000,43.900000,(CONTRACTS OF CAD 100000),090741,CME,090,F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,060919,2006-09-19,090741,CME,00.090,138838.000000,40030.000000,50747.000000,16578.000000,4405.000000,8115.000000,75.000000,43733.000000,37720.000000,2280.000000,4057.000000,1741.000000,14.000000,111172.000000,117270.000000,27666.000000,21568.000000,657.000000,13915.000000,-6631.000000,-11622.000000,-502.000000,-8.000000,0.000000,6487.000000,17727.000000,501.000000,110.000000,-453.000000,14.000000,8903.000000,-472.000000,-8246.000000,1129.000000,100.000000,28.800000,36.600000,11.900000,3.200000,5.800000,0.100000,31.500000,27.200000,1.600000,2.900000,1.300000,0.000000,80.100000,84.500000,19.900000,15.500000,84,14,15,15,,4,,26,17,4,5,,,60,45,28.300000,35.600000,43.400000,51.600000,25.800000,32.500000,39.500000,46.800000,(CONTRACTS OF CAD 100000),090741,CME,090,F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,060926,2006-09-26,090741,CME,00.090,94128.000000,16015.000000,31020.000000,146.000000,4419.000000,8788.000000,75.000000,40321.000000,29414.000000,1093.000000,2618.000000,2584.000000,0.000000,64687.000000,73120.000000,29441.000000,21008.000000,-44710.000000,-24015.000000,-19727.000000,-16432.000000,14.000000,673.000000,0.000000,-3412.000000,-8306.000000,-1187.000000,-1439.000000,843.000000,-14.000000,-46485.000000,-44150.000000,1775.000000,-560.000000,100.000000,17.000000,33.000000,0.200000,4.700000,9.300000,0.100000,42.800000,31.200000,1.200000,2.800000,2.700000,0.000000,68.700000,77.700000,31.300000,22.300000,72,9,11,,,5,,21,17,,,,0,40,36,23.500000,35.600000,38.800000,50.100000,23.500000,35.600000,38.800000,50.000000,(CONTRACTS OF CAD 100000),090741,CME,090,F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,061003,2006-10-03,090741,CME,00.090,100141.000000,14341.000000,35462.000000,416.000000,4364.000000,8770.000000,87.000000,47602.000000,32312.000000,1349.000000,3088.000000,2247.000000,0.000000,71247.000000,80643.000000,28894.000000,19498.000000,6013.000000,-1674.000000,4442.000000,270.000000,-55.000000,-18.000000,12.000000,7281.000000,2898.000000,256.000000,470.000000,-337.000000,0.000000,6560.000000,7523.000000,-547.000000,-1510.000000,100.000000,14.300000,35.400000,0.400000,4.400000,8.800000,0.100000,47.500000,32.300000,1.300000,3.100000,2.200000,0.000000,71.100000,80.500000,28.900000,19.500000,76,8,14,,,5,,24,17,,,,0,43,39,29.100000,36.000000,42.800000,49.000000,29.100000,36.000000,42.800000,48.900000,(CONTRACTS OF CAD 100000),090741,CME,090,F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,061010,2006-10-10,090741,CME,00.090,91193.000000,17138.000000,28026.000000,968.000000,4161.000000,8849.000000,87.000000,34974.000000,29017.000000,1350.000000,3749.000000,2737.000000,14.000000,62441.000000,71048.000000,28752.000000,20145.000000,-8948.000000,2797.000000,-7436.000000,552.000000,-203.000000,79.000000,0.000000,-12628.000000,-3295.000000,1.000000,661.000000,490.000000,14.000000,-8806.000000,-9595.000000,-142.000000,647.000000,100.000000,18.800000,30.700000,1.100000,4.600000,9.700000,0.100000,38.400000,31.800000,1.500000,4.100000,3.000000,0.000000,68.500000,77.900000,31.500000,22.100000,74,10,12,,,5,,18,19,,4,,,40,40,25.300000,32.000000,38.600000,45.400000,25.300000,32.000000,38.600000,45.300000,(CONTRACTS OF CAD 100000),090741,CME,090,F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,061017,2006-10-17,090741,CME,00.090,110173.000000,41128.000000,21689.000000,1687.000000,3726.000000,11240.000000,87.000000,28972.000000,47270.000000,1393.000000,4615.000000,2245.000000,1.000000,81609.000000,85612.000000,28564.000000,24561.000000,18980.000000,23990.000000,-6337.000000,719.000000,-435.000000,2391.000000,0.000000,-6002.000000,18253.000000,43.000000,866.000000,-492.000000,-13.000000,19168.000000,14564.000000,-188.000000,4416.000000,100.000000,37.300000,19.700000,1.500000,3.400000,10.200000,0.100000,26.300000,42.900000,1.300000,4.200000,2.000000,0.000000,74.100000,77.700000,25.900000,22.300000,80,14,8,4,,6,,16,26,,5,,,44,44,23.900000,32.100000,42.100000,45.800000,23.800000,32.100000,42.000000,45.700000,(CONTRACTS OF CAD 100000),090741,CME,090,F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,061024,2006-10-24,090741,CME,00.090,100203.000000,35606.000000,26881.000000,1446.000000,3740.000000,12375.000000,84.000000,25976.000000,33526.000000,1157.000000,3314.000000,2256.000000,1.000000,71324.000000,77726.000000,28879.000000,22477.000000,-9970.000000,-5522.000000,5192.000000,-241.000000,14.000000,1135.000000,-3.000000,-2996.000000,-13744.000000,-236.000000,-1301.000000,11.000000,0.000000,-10285.000000,-7886.000000,315.000000,-2084.000000,100.000000,35.500000,26.800000,1.400000,3.700000,12.300000,0.100000,25.900000,33.500000,1.200000,3.300000,2.300000,0.000000,71.200000,77.600000,28.800000,22.400000,77,12,10,4,,5,,18,25,,,,,41,43,26.100000,32.400000,41.500000,47.300000,25.900000,32.400000,41.300000,47.300000,(CONTRACTS OF CAD 100000),090741,CME,090,F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,061031,2006-10-31,090741,CME,00.090,104350.000000,39482.000000,29956.000000,2241.000000,4406.000000,10623.000000,107.000000,23824.000000,35937.000000,1431.000000,3778.000000,2376.000000,0.000000,75269.000000,82671.000000,29081.000000,21679.000000,4147.000000,3876.000000,3075.000000,795.000000,666.000000,-1752.000000,23.000000,-2152.000000,2411.000000,274.000000,464.000000,120.000000,-1.000000,3945.000000,4945.000000,202.000000,-798.000000,100.000000,37.800000,28.700000,2.100000,4.200000,10.200000,0.100000,22.800000,34.400000,1.400000,3.600000,2.300000,0.000000,72.100000,79.200000,27.900000,20.800000,78,13,11,4,,5,,16,24,,4,,0,43,43,27.500000,32.000000,43.700000,48.400000,27.200000,32.000000,43.400000,48.400000,(CONTRACTS OF CAD 100000),090741,CME,090,F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,061107,2006-11-07,090741,CME,00.090,103426.000000,39194.000000,31703.000000,3126.000000,4442.000000,10796.000000,107.000000,23392.000000,33229.000000,1107.000000,3222.000000,2442.000000,0.000000,74590.000000,82510.000000,28836.000000,20916.000000,-924.000000,-288.000000,1747.000000,885.000000,36.000000,173.000000,0.000000,-432.000000,-2708.000000,-324.000000,-556.000000,66.000000,0.000000,-679.000000,-161.000000,-245.000000,-763.000000,100.000000,37.900000,30.700000,3.000000,4.300000,10.400000,0.100000,22.600000,32.100000,1.100000,3.100000,2.400000,0.000000,72.100000,79.800000,27.900000,20.200000,75,13,11,6,,5,,17,21,,,,0,41,43,26.400000,28.700000,42.600000,45.600000,26.400000,28.700000,42.100000,44.900000,(CONTRACTS OF CAD 100000),090741,CME,090,F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,061114,2006-11-14,090741,CME,00.090,129537.000000,54174.000000,27673.000000,5326.000000,4549.000000,10614.000000,107.000000,27456.000000,58486.000000,1400.000000,4618.000000,3497.000000,0.000000,97630.000000,107103.000000,31907.000000,22434.000000,26111.000000,14980.000000,-4030.000000,2200.000000,107.000000,-182.000000,0.000000,4064.000000,25257.000000,293.000000,1396.000000,1055.000000,0.000000,23040.000000,24593.000000,3071.000000,1518.000000,100.000000,41.800000,21.400000,4.100000,3.500000,8.200000,0.100000,21.200000,45.200000,1.100000,3.600000,2.700000,0.000000,75.400000,82.700000,24.600000,17.300000,90,16,9,6,,5,,19,30,5,5,,0,50,52,31.500000,27.900000,46.300000,42.300000,31.000000,27.900000,45.800000,42.200000,(CONTRACTS OF CAD 100000),090741,CME,090,F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,061121,2006-11-21,090741,CME,00.090,138113.000000,68055.000000,24865.000000,5374.000000,4538.000000,11243.000000,107.000000,22013.000000,66676.000000,1678.000000,4272.000000,2959.000000,0.000000,106037.000000,112902.000000,32076.000000,25211.000000,8576.000000,13881.000000,-2808.000000,48.000000,-11.000000,629.000000,0.000000,-5443.000000,8190.000000,278.000000,-346.000000,-538.000000,0.000000,8407.000000,5799.000000,169.000000,2777.000000,100.000000,49.300000,18.000000,3.900000,3.300000,8.100000,0.100000,15.900000,48.300000,1.200000,3.100000,2.100000,0.000000,76.800000,81.700000,23.200000,18.300000,88,16,9,6,,6,,17,29,6,5,,0,48,53,36.200000,25.700000,49.300000,39.300000,35.700000,25.700000,48.800000,39.300000,(CONTRACTS OF CAD 100000),090741,CME,090,F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,061128,2006-11-28,090741,CME,00.090,124553.000000,61376.000000,26653.000000,4065.000000,4578.000000,12285.000000,10.000000,21389.000000,50662.000000,1667.000000,4517.000000,4268.000000,0.000000,97602.000000,99610.000000,26951.000000,24943.000000,-13560.000000,-6679.000000,1788.000000,-1309.000000,40.000000,1042.000000,-97.000000,-624.000000,-16014.000000,-11.000000,245.000000,1309.000000,0.000000,-8435.000000,-13292.000000,-5125.000000,-268.000000,100.000000,49.300000,21.400000,3.300000,3.700000,9.900000,0.000000,17.200000,40.700000,1.300000,3.600000,3.400000,0.000000,78.400000,80.000000,21.600000,20.000000,89,16,9,7,,6,,19,27,6,5,4,0,50,53,36.400000,24.600000,50.100000,39.600000,35.900000,24.600000,49.500000,39.600000,(CONTRACTS OF CAD 100000),090741,CME,090,F10,FutOnly
